Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Método de pesca;Horas_trabajadas_inf;Horas_trabajadas_sup;Peso_total_inf;Peso_total_sup;Profundidad_inf;Profundidad_sup;Costo_total_inf;Costo_total_sup;Ingresos_inf;Ingresos_sup
Magdalena;Huila;Yaguará;Yaguará;Red de enmalle fija continental;5,130999947;21,80880028;3,15;88,08800079;2,1;6,5;2800;40300;13090;402220
Magdalena;Magdalena;El Banco;Belén (El Banco);Chinchorro continental;5,95;33,8;5,95;75,4;0,840000033;4,420000124;27300;186929,6;37023;397462
Magdalena;Magdalena;El Banco;Belén (El Banco);Nasas de Peces;11,9;25,9675;11,62;114,5625;1,05;3,379999876;48370;230100;46480;473557,5
Magdalena;Magdalena;El Banco;Belén (El Banco);Palangre calandrio;6,3;24,05;0,7;16,77;0,7;3,9;1400;13390;4200;89154
Magdalena;Magdalena;El Banco;Belén (El Banco);Red de enmalle fija continental ciénaga;4,55;25,35;4,55;74,75;0,909999967;3,9;3500;144300;14000;251563
Magdalena;Magdalena;El Banco;El Bijagual El Trébol;Chinchorra;5,6;24,7;5,25;40,3;1,75;3,9;4900;36400;16324;139360
Magdalena;Magdalena;El Banco;El Bijagual El Trébol;Chinchorro continental;5,95;24,7;17,3775;155,5775;1,75;3,9;30100;118612,13;75096;608452
Magdalena;Magdalena;El Banco;El Bijagual El Trébol;Nasas de Peces;11,55;26,3575;24,815;172,575;2,1;5,2;29015;193914,5;52689;415935
Magdalena;Magdalena;El Banco;El Bijagual El Trébol;Red de enmalle fija continental ciénaga;7,35;22,1;2,8;26;1,75;4,55;2100;23400;8400;93522
Magdalena;Magdalena;El Banco;El Ferry;Chinchorra;2,8;19,7925;2,1;65;1,4;5,2;2100;57200;7000;288860
Magdalena;Magdalena;El Banco;El Ferry;Palangre calandrio;5,25;13;1,063999987;14,96299999;2,1;3,9;14864,5;39169;10640;139639,5
Magdalena;Magdalena;El Banco;El Ferry;Red de enmalle de deriva continental;2,1;13,65;1,75;216,004093;2,1;5,2;1960;32578;5600;171236
Magdalena;Magdalena;El Banco;El Ferry;Red de enmalle fija continental ciénaga;9,45;58,5;1,998149955;54,275;1,05;4,55;2100;62400;8050;296400
Magdalena;Magdalena;El Banco;El Ferry;Red de enmalle fija continental río;4,55;24,05;1,4;72,8259996;1,75;5,85;0;27300;5327;183651
Magdalena;Magdalena;El Banco;La Playa (El Banco);Atarraya;10,15;18,85;18,9;35,1;2,1;3,9;24500;45500;52920;98280
Magdalena;Magdalena;El Banco;La Playa (El Banco);Chinchorra;8,4;19,5;2,45;28,23145012;2,1;7,15;4900;87672;19766,25;228670
Magdalena;Magdalena;El Banco;La Playa (El Banco);Chinchorro continental;10,38099995;32,9289999;19,25;242,2322466;1,4;4,55;30100;328172;96614;1144936
Magdalena;Magdalena;El Banco;La Playa (El Banco);Nasas de Peces;10,85;24,7;18,935;175,3570022;2,1;7,8;35000;154700;77000;681382
Magdalena;Magdalena;El Banco;La Playa (El Banco);Red de enmalle de deriva continental;4,2;18,2;1,120000017;29,25;2,45;8,45;3500;126100;15050;273000
Magdalena;Magdalena;El Banco;La Playa (El Banco);Red de enmalle fija continental ciénaga;11,55;56,55;3,85;62,4;1,4;5,2;7000;132912;23800;368485
Magdalena;Magdalena;El Banco;La Playa (El Banco);Red de enmalle fija continental río;11,28539995;23,205;13,04380014;43,225;2,135;4,55;7700;47060;29421;368550
Magdalena;Magdalena;El Banco;Puerto del Cerrito;Chinchorro continental;5,6;26;9,45;126,295;1,4;4,55;10500;247156;37268;724048
Magdalena;Magdalena;El Banco;Puerto del Cerrito;Nasas de Peces;11,9;24,47314977;7,321650052;81,055;1,75;4,55;1505;65000;16740,5;296016,5
Magdalena;Magdalena;El Banco;Puerto del Cerrito;Palangre calandrio;11,59760042;55,77;4,48;26,39;1,4;3,9;3500;23920;25620;169260
Magdalena;Magdalena;El Banco;Puerto del Cerrito;Red de enmalle de deriva continental;2,45;5,85;8,95125;47,72625;1,4;2,6;1400;2600;7161;38181
Magdalena;Magdalena;El Banco;Puerto del Cerrito;Red de enmalle fija continental ciénaga;10,5;27,0789999;1,581999993;39,65;1,4;5,85;1400;53820;8190;223600
Magdalena;Magdalena;El Banco;Puerto del Cerrito;Red de enmalle fija continental río;1,724100008;25,0575;0,41125;21,85494997;5,11;15,21;2240;68835;0;207025
Magdalena;Magdalena;Tenerife;Puerto las Marías  Real del Obispo;Atarraya;2,8;11,05;2,1;20,475;1,120000017;2,6;210;4550;10150;97500
Magdalena;Magdalena;Tenerife;Puerto las Marías  Real del Obispo;Red de enmalle fija continental;10,85;28,92825007;1,75;22,62000012;1,120000017;2,729999876;2100;10400;9100;122395
Magdalena;Magdalena;Tenerife;Tapegua;Atarraya;2,219000053;13,5460001;1,469999933;24,1150005;1,05;3,770000124;0;21840;8750;152230
Magdalena;Magdalena;Tenerife;Tapegua;Red de enmalle fija continental;9,8;24,2710001;4,969999933;163,0356013;1,120000017;3,9;3850;39650;11620;303875
Magdalena;Santander;Barrancabermeja;El Llanito;Arpón;2,8;5,457399755;19,02599995;64,46700169;1,4;2,6;3570;7800;151760;511160
Magdalena;Santander;Barrancabermeja;El Llanito;Atarraya;2,1;11,7994498;2,309999967;48,35349936;0,7;3,9;630;57200;11900;263315
Magdalena;Santander;Barrancabermeja;El Llanito;Línea de mano;2,8;19,63;2,8;26,325;0,7;3,9;8575;61100;22400;209950
Magdalena;Santander;Barrancabermeja;El Llanito;Línea de mano fija continental;2,813650045;9,789649916;5,501999943;21,21600004;1,4;2,6;3675;81900;57400;253695
Magdalena;Santander;Barrancabermeja;El Llanito;Nasas de Peces;2,8;5,2;40,31999893;74,87999802;1,4;2,6;14700;27300;84000;156000
Magdalena;Santander;Barrancabermeja;El Llanito;Palangre calandrio;6,3;24,2710001;3,5;51,59050055;0,7;3,9;12600;88400;35000;565695
Magdalena;Santander;Barrancabermeja;El Llanito;Red de enmalle de deriva continental;4,55;15,3789999;3,010000134;69,28999901;1,4;3,9;20300;79267,5;24500;534170
Magdalena;Santander;Barrancabermeja;El Llanito;Red de enmalle fija continental;4,97;10,4;4,935;50,7;5,67;11,7;18340;38740;34398;122850
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Atarraya;7;61,07075119;16,1;403,422506;0,840000033;7,8;57575;391625;126000;2283125
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Atarraya porro;34,53100128;64,12900238;22,4;41,6;2,8;5,2;162400;301600;309050;573950
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Atarraya rastra;7,16800024;26,75399891;13,3;95,62800079;0,96599998;5,2;74900;304460;199640;1595100
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Chinchorra;7,907200069;58,24259857;11,06;325;0,979999983;9,1;56000;367120;124582,5;1847235
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Chinchorro continental;7,9625;38,35;11,375;367,25;1,155000025;6,5;31150;365300;96425;1777620
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Línea de mano;11,04460005;26,7475;9,275;41,21;2,1;5,07;45150;136500;94717;478933
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Línea de mano fija continental;10,50770004;23,99539999;8,75;26,78;2,17;6,37;50260;178750;130536;432900
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Palangre calandrio;9,579500127;32,825;6,4924999;54,43749876;0,770000017;4,875;44625;224575;86275;880750
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Red de enmalle de deriva continental;8,469299984;32,97970007;10,15;95,75800278;1,4;13;29820;277160;113743;1173315
Magdalena;Santander;Barrancabermeja;El Muelle (Barrancabermeja);Red de enmalle de deriva continental mallona;11,9;22,1;8,75;16,25;3,5;6,5;128800;239200;173250;321750
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Atarraya;7,996800051;59,7025;18,2;628,1989925;1,4;7,8;56000;377000;105000;3671980
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Atarraya rastra;12,82190001;27,90710001;11,7775;35,62;2,94;10,14;91000;195910;162540;495495
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Chinchorra;7,7;29,0289999;26,45999947;585,65;1,4;6,5;74200;325000;221900;3924700
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Chinchorro continental;9,8;50,18;25,15450083;229,4922506;1,4;7,878000019;59570;334685;102798,5;1119872
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Línea de mano;19,49500027;36,2050005;8,05;14,95;2,8;5,2;28000;52000;56350;104650
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Línea de mano fija continental;16,275;30,225;28;52;3,5;6,5;91000;169000;280000;520000
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Nasas de Peces;11,20140003;24,7;67,34;255,97;1,23200001;7,28;71120;308620;370720;940992
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Palangre calandrio;7,7;31,655;8,225;285,9089925;1,4;6,5;57890;285090;90475;3816150
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Red de enmalle de deriva continental;8,89875;32,695;11,2;341,8090024;1,4;10,4;47285;280475;141505;1916655
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Red de enmalle de deriva continental mallona;16,21900005;30,1210001;27,65;51,35;4,2;7,8;163800;304200;548800;1019200
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Red de enmalle de encierro continental;19,02600021;35,3340004;104,4399979;193,959996;1,4;2,6;119000;221000;498050;924950
Magdalena;Santander;Barrancabermeja;La Rampa (Barrancabermeja);Red de enmalle fija continental;10,115;33,605;29,53649992;224,899996;1,4;2,6;85050;306150;153296,5;784160
Magdalena;Santander;Puerto Wilches;El Pedral;Atarraya;1,4;8,45;0,39129999;24,44909971;1,75;3,9;0;14300;0;117000
Magdalena;Santander;Puerto Wilches;El Pedral;Cóngolo;2,699549987;7,037549999;23,51859997;81,07059887;1,75;3,25;12600;46800;92750;230750
Magdalena;Santander;Puerto Wilches;El Pedral;Línea de mano fija continental;1,880899992;19,5975;0;8,854949753;1,4;3,9;0;15795;0;116480
Magdalena;Santander;Puerto Wilches;El Pedral;Palangre calandrio;1,616299961;19,955;0;15,66110028;1,75;3,705;630;18720;12600;301210
Magdalena;Santander;Puerto Wilches;El Pedral;Red de enmalle de deriva continental;1,75;16,9;0,681800005;59,29169903;1,75;3,9;3500;61100;0;445900
Magdalena;Santander;Puerto Wilches;El Pedral;Red de enmalle de encierro continental;1,75;14,885;0;30,86069967;1,75;3,25;3500;71500;20860;651235
Magdalena;Santander;Puerto Wilches;El Pedral;Red de enmalle fija continental;2,680999947;20,8;0,664999992;18,60300055;1,75;3,25;0;23400;0;170950
Magdalena;Santander;Puerto Wilches;Puerto Ciénaga de Paredes;Atarraya;4,971049941;11,5934001;1,127000014;16,3800005;3,5;6,5;0;18200;7560;96720
Magdalena;Santander;Puerto Wilches;Puerto Ciénaga de Paredes;Nasas de Peces;9,254000187;22,71099911;4,130000067;19,5;2,1;7,8;3500;24700;27300;115908
Magdalena;Santander;Puerto Wilches;Puerto Ciénaga de Paredes;Palangre calandrio;12,78339999;25,88819992;1,4;19,5;2,1;3,9;1417,5;9100;11200;187590
Magdalena;Santander;Puerto Wilches;Puerto Ciénaga de Paredes;Red de enmalle fija continental;10,73099995;25,28500099;4,9;27,95;2,1;9,1;1750;21450;24360;175500
Magdalena;Santander;Puerto Wilches;Puerto ESSO;Chinchorra;13,10540002;34,72365006;11,55;205,8875;2,8;7,8;50400;135720;150832,5;1602640
Magdalena;Santander;Puerto Wilches;Puerto ESSO;Chinchorra mallona;15,16900005;60,67099762;11,2;108,55;2,8;7,8;47600;164060;150115;1410721
Magdalena;Santander;Puerto Wilches;Puerto ESSO;Chinchorra nicurera;15,16900005;30,51880003;39,515;325;2,8;6,5;53200;120510;237020;1830010
Magdalena;Santander;Puerto Wilches;Puerto ESSO;Línea de mano fija continental;11,46565001;60,49224762;11,3925;106,2425;3,3425;14,17;68110;202280;154840;1516014,5
Magdalena;Santander;Puerto Wilches;Puerto ESSO;Red de enmalle de deriva continental;9,8;26,325;22,05;146,9;3,85;11,7;46900;102700;205870;1255800
Magdalena;Santander;Puerto Wilches;Puerto El Centro;Chinchorra;12,95;30,4460001;10,99;106,6;2,8;7,8;50400;109200;116690;855140
Magdalena;Santander;Puerto Wilches;Puerto El Centro;Chinchorra mallona;15,16900005;30,94779993;9,205;65,455;2,8;7,15;48300;106600;129612;918320
Magdalena;Santander;Puerto Wilches;Puerto El Centro;Chinchorra nicurera;15,225;29,68420002;20,93;159,77;3,15;6,89;53200;107900;166376;958412
Magdalena;Santander;Puerto Wilches;Puerto El Centro;Línea de mano fija continental;15,22849995;30,9139999;10,0275;25,35;3,535;7,735;68320;150280;125370;307710
Magdalena;Santander;Puerto Wilches;Puerto El Centro;Red de enmalle de deriva continental;10,3278;23,49359991;19,635;115,2255038;3,85;10,4;44835;100100;224712,25;927049,5
Magdalena;Santander;Puerto Wilches;Puerto Wilches;Chinchorra;14,81900005;31,85;17,15;236,6;2,8;5,85;53900;175500;128310;1725295
Magdalena;Santander;Puerto Wilches;Puerto Wilches;Chinchorra mallona;14,875;60,22900238;12,25;136,37;2,8;5,85;52500;209300;171500;1806480
Magdalena;Santander;Puerto Wilches;Puerto Wilches;Chinchorra nicurera;14,875;30,05664999;41,545;364,4225;2,8;5,85;54600;133900;198352;1871798,5
Magdalena;Santander;Puerto Wilches;Puerto Wilches;Chinchorro continental;14,42174997;28,78849998;17,0625;84,0125;3,15;5,85;55475;109850;140332,5;536250
Magdalena;Santander;Puerto Wilches;Puerto Wilches;Línea de mano fija continental;14,81900005;60,84780167;8,05;165,3729988;2,8;6,5;74200;377650;114170;2299180
Magdalena;Sucre;Caimito;Nueva Estrella;Atarraya;2,45;14,3;4,55;97,09049633;1,05;6,5;560;10400;10484,25;135856,5
Magdalena;Sucre;Caimito;Nueva Estrella;Chinchorro continental;5,6;15,6;38,15;369,979998;1,05;2,6;7000;21580;52276;295750
Magdalena;Sucre;Caimito;Nueva Estrella;Palangre calandrio;5,95;26,65;0,7;45,5;0,840000033;6,5;0;9984;5999;156097,5
Magdalena;Sucre;Caimito;Nueva Estrella;Red de enmalle de deriva continental;3,15;12,5710001;3,080000067;53,8719997;3,15;10,4;700;5720;5462,625;66439,75
Magdalena;Sucre;Caimito;Nueva Estrella;Red de enmalle de encierro continental;4,2;15,925;7,979999733;262,4699921;1,05;7,8;3920;20540;21840;383331
Magdalena;Sucre;Caimito;Nueva Estrella;Red de enmalle fija continental;11,43099995;26,325;1,540000033;92,42999802;1,05;3,9;0;6500;7224;121648,15
Magdalena;Sucre;Galeras;Puerto Franco;Atarraya;2,45;11,7;4,483500063;54,13200094;0,7;3,25;0;1300;8400;183319,5
Magdalena;Sucre;Galeras;Puerto Franco;Red de encierro rastra;8,01675014;29,4775;13,94400025;442,8580028;1,05;3,9;7700;82550;46431;1643980
Magdalena;Sucre;Galeras;Puerto Franco;Red de enmalle fija continental;9,680999947;24,86899891;2,939999866;83,75900139;0,7;3,9;0;2080;8932;321984
Magdalena;Sucre;Guaranda;Nueva Ola;Atarraya;1,75;9,793550253;2,476949974;83,90524593;0,7;3,25;0;31200;5320;193544
Magdalena;Sucre;Guaranda;Nueva Ola;Atarraya rastra;4,2;7,8;7,0175;25,3175;2,4675;5,1675;21000;39000;69755;238355
Magdalena;Sucre;Guaranda;Nueva Ola;Chinchorro continental;2,1;23,0489994;2,664199963;184,7430008;1,05;2,6;0;65000;9569;669227
Magdalena;Sucre;Guaranda;Nueva Ola;Línea de mano fija continental;10,30400019;24,0239994;0;18,2909996;1,05;2,6;0;19500;0;147524
Magdalena;Sucre;Guaranda;Nueva Ola;Palangre calandrio;10,41039982;24,05;0;19,41159996;1,05;3,9;0;13000;0;189150
Magdalena;Sucre;Guaranda;Nueva Ola;Red de enmalle de deriva continental;1,836800051;13;0,516600008;56,98159996;2,1;5,85;0;28860;0;281450
Magdalena;Sucre;Guaranda;Nueva Ola;Red de enmalle fija continental;9,764299884;25,1289999;0,300300005;30,59745084;0,7;3,9;0;6500;0;100035
Magdalena;Sucre;San Benito Abad;Cispataca;Atarraya;2,8;9,974900095;2,8;56,55324995;1,4;7,8;0;3900;3826,2;65013
Magdalena;Sucre;San Benito Abad;Cispataca;Chinchorro continental;3,15;17,55;6,125;269,620002;1,4;3,9;0;22100;13230;315705
Magdalena;Sucre;San Benito Abad;Cispataca;Nasas de Peces;11,27;26,37180008;2,421999993;50,44;2,03;5,2;700;5850;5110;101400
Magdalena;Sucre;San Benito Abad;Cispataca;Palangre calandrio;16,1;29,9;7;13;2,8;5,2;2100;3900;35000;65000
Magdalena;Sucre;San Benito Abad;Cispataca;Red de enmalle de deriva continental;2,382100048;13;1,787099948;247,78;2,415;7,93;0;9984;4227,3;1945840
Magdalena;Sucre;San Benito Abad;Cispataca;Red de enmalle de encierro continental;3,5;22,14355;3,317650149;252,5315004;1,4;6,5;0;27365;10323,25;1274436,8
Magdalena;Sucre;San Benito Abad;Cispataca;Red de enmalle fija continental;11,43099995;26;1,022000027;31,33780067;1,4;3,9;0;520;2823,8;117000
Magdalena;Sucre;San Benito Abad;Doña Ana;Atarraya;0,81899997;7,070699921;0,977899969;11,05259975;1,05;2,6;0;1950;1201,2;21443,76
Magdalena;Sucre;San Benito Abad;Doña Ana;Chinchorro continental;2,45;19,5;9,724400005;161,9019992;1,75;4,55;13300;48932;41430,62;561475,72
Magdalena;Sucre;San Benito Abad;Doña Ana;Palangre calandrio;7,864850035;25,10364932;1,335950032;29,44760006;1,05;4,55;2100;15691;5804,75;146055
Magdalena;Sucre;San Benito Abad;Doña Ana;Red de enmalle de deriva continental;1,75;3,25;11,50800037;21,37200069;3,15;5,85;3500;6500;84000;156000
Magdalena;Sucre;San Benito Abad;Doña Ana;Red de enmalle de encierro continental;2,8;18,85;10,48425001;172,7706496;1,05;5,2;7350;47229;37880,5;641665,57
Magdalena;Sucre;San Benito Abad;Doña Ana;Red de enmalle fija continental;9,8;25,5710001;1,282400029;45,23739944;1,4;4,55;0;21320;4200;178100
Magdalena;Sucre;San Benito Abad;Doña Ana;Red de enmalle zangarreo;2,619400005;10,8225;2,533300054;65,09944868;1,05;3,315;0;16900;4978,26;90126,4
Magdalena;Sucre;San Benito Abad;Jegua;Atarraya;2,139199963;7,8;6,195;46,345;2,45;11,7;700;3120;17395;134615
Magdalena;Sucre;San Benito Abad;Jegua;Palangre calandrio;10,98859997;25,58659996;2,8;21,45;4,41;11,7;2884;8554;16800;171990
Magdalena;Sucre;San Benito Abad;Jegua;Red de enmalle de deriva continental;2,719150019;8,775;26,5825;102,1475;4,2;9,1;1120;3640;132947,5;467545
Magdalena;Sucre;San Benito Abad;Jegua;Red de enmalle fija continental;11,55;26;3,85;49,855;2,1;10,4;980;18200;23586,5;278596,5
Magdalena;Sucre;San Benito Abad;La Ceiba;Atarraya;1,980999947;7,371000099;6,825;34,125;1,75;9,1;805;2600;12600;107250
Magdalena;Sucre;San Benito Abad;La Ceiba;Palangre calandrio;12,75680005;24,9548;6,0375;14,1375;2,275;10,075;4417;8437;45465;94965
Magdalena;Sucre;San Benito Abad;La Ceiba;Red de enmalle fija continental;11,43099995;25,675;3,5;39,65;1,75;6,5;980;3900;20938,75;246935
Magdalena;Sucre;San Benito Abad;Punta de blanco;Atarraya;1,944599981;13;1,894900029;72,38269913;1,05;6,5;0;16900;4480,245;184730
Magdalena;Sucre;San Benito Abad;Punta de blanco;Línea de mano fija continental;4,2;7,8;3,080000067;5,720000124;2,45;4,55;0;0;18480;34320
Magdalena;Sucre;San Benito Abad;Punta de blanco;Palangre calandrio;5,32;26,40300079;2,013200016;23,0359996;1,05;5,2;0;6500;12320;148980
Magdalena;Sucre;San Benito Abad;Punta de blanco;Red de enmalle de encierro continental;4,980500007;18,8824995;13,14949989;343,3949921;1,05;3,9;0;13000;41757,8;1742845
Magdalena;Sucre;San Benito Abad;Punta de blanco;Red de enmalle fija continental;10,69424994;26,5590004;1,469999933;63,7;1,05;3,9;0;9100;4620;133510
Magdalena;Sucre;San Benito Abad;Santiago Apóstol;Atarraya;2,314199963;8,960899916;4,8475;48,7825;2,1;6,5;784;3120;11882,5;136500
Magdalena;Sucre;San Benito Abad;Santiago Apóstol;Palangre calandrio;11,59095;22,89495009;8,5225;31,6225;4,27;10,27;4763,5;8963,5;59657,5;221357,5
Magdalena;Sucre;San Benito Abad;Santiago Apóstol;Red de enmalle fija continental;11,55;26,65;5,25;68,25;2,1;6,5;980;16640;31850;377650
Magdalena;Sucre;San Benito Abad;Villanueva;Atarraya;1,75;9,1;3,32325006;40,54505077;1,4;3,9;0;2600;5040;102438,375
Magdalena;Sucre;San Benito Abad;Villanueva;Chinchorro continental;3,619000053;16,6789999;6,676949983;244,7503589;1,0325;3,9;0;17420;20125;264620,85
Magdalena;Sucre;San Benito Abad;Villanueva;Nasas de Peces;11,09849995;25,75234991;4,55;42,835;1,75;3,9;700;3900;9100;85670
Magdalena;Sucre;San Benito Abad;Villanueva;Palangre calandrio;11,08450003;25,6164999;1,925;9,47699995;1,05;8,775;0;7150;9625;53040
Magdalena;Sucre;San Benito Abad;Villanueva;Red de enmalle de deriva continental;2,1;13;2,082500017;59,64400015;2,8;7,8;0;9620;3920;129130,3
Magdalena;Sucre;San Benito Abad;Villanueva;Red de enmalle de encierro continental;3,619000053;17,9789999;9,030000067;234,389999;3,15;6,5;0;39975;30513;721875,7
Magdalena;Sucre;San Benito Abad;Villanueva;Red de enmalle fija continental;10,03099995;24,5960001;0,77700001;19,87700045;1,05;3,9;0;260;0;66358,5
Magdalena;Sucre;San Marcos;Belén (San Marcos);Atarraya;3,5;13;6,65;72,8389999;1,05;7,8;700;18200;23800;170690
Magdalena;Sucre;San Marcos;Belén (San Marcos);Atarraya rastra;2,308599968;15,6;2,160199943;30,77879929;2,1;5,2;420;8840;6104;87412
Magdalena;Sucre;San Marcos;Belén (San Marcos);Chinchorra;5,194000053;14,31559999;14,42000027;105,5463466;1,05;2,6;12040;42900;39179;269322,3
Magdalena;Sucre;San Marcos;Belén (San Marcos);Nasas de Peces;8,225;19,5;9,170000267;57,2;1,75;6,5;7700;52000;27300;171600
Magdalena;Sucre;San Marcos;Belén (San Marcos);Palangre calandrio;10,745;22,80979939;1,145200009;11,15399965;0,7;2,34;0;5928;8295;75686
Magdalena;Sucre;San Marcos;Belén (San Marcos);Red de encierro chuchaca;3,5;16,575;12,3375;180,7;1,4875;6,5;3500;32240;39900;253825
Magdalena;Sucre;San Marcos;Belén (San Marcos);Red de encierro rastra;5,145;14,69;11,2525;200,9930028;2,8;8,8725;2135;28990;56420;593125
Magdalena;Sucre;San Marcos;Belén (San Marcos);Red de enmalle de deriva continental;3,205999947;16,9;3,19199996;36,87449933;2,1;7,8;2520;10400;8540;80704
Magdalena;Sucre;San Marcos;Belén (San Marcos);Red de enmalle fija continental;10,85;25,28500099;1,4;54,82489796;0,7;5,2;0;12480;7350;124046
Magdalena;Sucre;San Marcos;El Puente;Atarraya;2,569000053;10,4;4,9;40,4300005;1,4;7,8;0;14300;15890;135070
Magdalena;Sucre;San Marcos;El Puente;Atarraya rastra;2,45;10,4;3,5;25,4748005;2,8;7,8;0;9100;14280;93684,5
Magdalena;Sucre;San Marcos;El Puente;Chinchorra;8,622600021;19,955;23,52699909;60,07299931;2,8;6,5;30100;68900;184751;497380
