Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Especie;Nejempl_inf;Nejempl_sup;Peso_total_inf;Peso_total_sup;Valor_inf;Valor_sup;Valor_x_kg_inf;Valor_x_kg_sup;kg_x_ind_inf;kg_x_ind_sup
Amazonía;Caquetá;Florencia;Aparca;Brycon hilarii;5;10;0,7;24,49979939;8400;410592;8400;26000;0;2,919800005
Amazonía;Caquetá;Florencia;Aparca;Calophysus macropterus;5;10;4,094999933;7,604999876;44800;83200;7658,118945;14222,2209;0;0
Amazonía;Caquetá;Florencia;Aparca;Hemisorubim platyrhynchos;5;10;2,554999983;23,8875;39935;369655;10150,35718;20800;0;0,8125
Amazonía;Caquetá;Florencia;Aparca;Hydrolycus armatus;5;10;2,235800062;33,45875;16915,5;267670;4200;13000;0;6,096349812
Amazonía;Caquetá;Florencia;Aparca;Hypostomus niceforoi;5;10;0,35;7,5075;3500;80535;6020;13687,50113;0;0,429000017
Amazonía;Caquetá;Florencia;Aparca;Hypostomus oculeus;5;10;0,889699986;9,918999839;12061;140400;7674,19249;20800;0;0,221000002
Amazonía;Caquetá;Florencia;Aparca;Hypostomus varimaculosus;5;10;0,35;0,65;3500;6500;7000;13000;0,119000001;0,221000002
Amazonía;Caquetá;Florencia;Aparca;Leiarius marmoratus;5;10;2,240000033;24,67399953;33488;493480;9800;26000;0;4,451200094
Amazonía;Caquetá;Florencia;Aparca;Leporinus fasciatus;5;10;0,175;8,645;1750;91585;7000;14300;0;0,517399995
Amazonía;Caquetá;Florencia;Aparca;Leporinus sp. 2;5;10;1,3125;23,95249994;13125;309367,5;7000;16900;0;0,357500013
Amazonía;Caquetá;Florencia;Aparca;Leporinus subniger;5;10;1,625749993;18,58999963;22487,5;252167,5;8400;20800;0;0,253499996
Amazonía;Caquetá;Florencia;Aparca;Leptodoras acipenserinus;5;10;1,0675;2,5675;8662,5;24862,5;4445;16445;0;0
Amazonía;Caquetá;Florencia;Aparca;Megaleporinus trifasciatus;5;10;4,339999866;8,059999752;52080;96720;8400;15600;0;0
Amazonía;Caquetá;Florencia;Aparca;Megalonema sp. 1;5;10;1,61;16,705;25760;267280;9800;20800;0;1,081599991
Amazonía;Caquetá;Florencia;Aparca;Pimelodus albofasciatus;5;10;1,225;48,815;14000;462410;4900;17840,0022;0;0
Amazonía;Caquetá;Florencia;Aparca;Pimelodus blochii;5;10;0,595;44,80125;4760;358410;4659,134905;14094,16861;0;0,185900003
Amazonía;Caquetá;Florencia;Aparca;Pimelodus ornatus;5;10;2,45;4,55;24500;45500;7000;13000;0,615999997;1,143999994
Amazonía;Caquetá;Florencia;Aparca;Platystomatichthys sturio;5;10;1,802500008;10,34800002;25014,5;134933,5;9100;18200;0;0
Amazonía;Caquetá;Florencia;Aparca;Prochilodus nigricans;5;10;1,4;22,1;11375;217750;6020;13000;0;0,493999994
Amazonía;Caquetá;Florencia;Aparca;Prochilodus rubrotaeniatus;5;10;2,45;39,65;31657,5;548437,5;7000;20800;0;0,358150007
Amazonía;Caquetá;Florencia;Aparca;Pseudoplatystoma punctifer;5;10;3,289299884;110,7860036;48993;1966575;10465,33038;26000;0;9,034999814
Amazonía;Caquetá;Florencia;Aparca;Pseudoplatystoma tigrinum;5;10;2,31;78,46800079;27370;1290900;7700;26000;0;20,8
Amazonía;Caquetá;Florencia;Aparca;Salminus hilarii;5;10;0,7;13,5459996;7000;208000;7000;20800;0;0,860599985
Amazonía;Caquetá;Florencia;Aparca;Schizodon fasciatus;5;10;2,1;10,3025;18060;88601,5;6020;11180;0,254100008;0,520000008
Amazonía;Caquetá;Florencia;Aparca;Sorubim lima;5;10;1,260000033;13,64999975;17304;177450;9100;20020;0;1,144000025
Amazonía;Caquetá;Florencia;Aparca;Zungaro zungaro;5;10;3,4825;76,8885001;52570;1253460;8400;26000;0;25,20049955
Amazonía;Caquetá;Florencia;Puerto Arango;Brachyplatystoma filamentosum;5;10;14,7;27,3;176400;327600;8400;15600;14,7;27,3
Amazonía;Caquetá;Florencia;Puerto Arango;Brycon amazonicus;5;10;1,4;10,4;12040;118300;6020;18200;0,525;3,9
Amazonía;Caquetá;Florencia;Puerto Arango;Brycon falcatus;5;10;1,4875;7,247499752;18287,5;89147,5;7350;16900;0;0
Amazonía;Caquetá;Florencia;Puerto Arango;Brycon hilarii;5;10;1,12;18,33;17920;293280;10220;20800;0;1,591200048
Amazonía;Caquetá;Florencia;Puerto Arango;Cynopotamus amazonum;5;10;0,7;1,3;2800;5200;2800;5200;0,055999999;0,103999998
Amazonía;Caquetá;Florencia;Puerto Arango;Hemisorubim platyrhynchos;5;10;4,2;7,8;50400;93600;8400;15600;0;0
Amazonía;Caquetá;Florencia;Puerto Arango;Hydrolycus armatus;5;10;2,1;7,28;14000;45760;4200;12480;0,42;7,15
Amazonía;Caquetá;Florencia;Puerto Arango;Hypostomus niceforoi;5;10;1,1375;5,85;9782,5;50310;6020;11180;0,122500001;0,454999992
Amazonía;Caquetá;Florencia;Puerto Arango;Hypostomus oculeus;5;10;1,4;7,8;17080;101400;8384,526685;16900;0;0
Amazonía;Caquetá;Florencia;Puerto Arango;Leiarius marmoratus;5;10;2,877699976;9,1;34532,4;109200;8400;15600;0;5,920199747
Amazonía;Caquetá;Florencia;Puerto Arango;Leporinus sp.;5;10;0,7;1,3;7000;13000;7000;13000;0;0
Amazonía;Caquetá;Florencia;Puerto Arango;Leporinus sp. 2;5;10;0,282799995;2,4908;3300,5;29880,5;8231,110132;15583,49197;0,01085;0,382850003
Amazonía;Caquetá;Florencia;Puerto Arango;Leporinus subniger;5;10;1,848000023;14,33249975;20195;181454;7000;16900;0;0
Amazonía;Caquetá;Florencia;Puerto Arango;Leptodoras acipenserinus;5;10;0,257950003;3,71995;3055,5;44635,5;8400;15600;0,00385;0,135849999
Amazonía;Caquetá;Florencia;Puerto Arango;Megalonema sp. 1;5;10;0,735;2,535;8820;30420;8400;15600;0;0
Amazonía;Caquetá;Florencia;Puerto Arango;Pimelodus albofasciatus;5;10;1,622600013;16,25;17437;177937,5;6213,257627;16668,52833;0;0,13845
Amazonía;Caquetá;Florencia;Puerto Arango;Pimelodus ornatus;5;10;0,7;2,47;8400;29640;8400;15600;0;0
Amazonía;Caquetá;Florencia;Puerto Arango;Prochilodus nigricans;5;10;3,85;28,99;33110;249314;6020;11180;0,238000003;0,481000006
Amazonía;Caquetá;Florencia;Puerto Arango;Prochilodus rubrotaeniatus;5;10;2,0125;47,2875;21000;491887,5;7000;16900;0;0
Amazonía;Caquetá;Florencia;Puerto Arango;Pseudoplatystoma punctifer;5;10;3,067400112;188,5;45668;2262000;8284,348926;20146,85347;0;10,465
Amazonía;Caquetá;Florencia;Puerto Arango;Pseudoplatystoma tigrinum;5;10;2,1;59,8;21070;657800;7700;15141,17744;1,05;9,75
Amazonía;Caquetá;Florencia;Puerto Arango;Salminus hilarii;5;10;1,5925;10,15170024;15351;115160,5;6556,53585;16905,33527;0;0,9425
Amazonía;Caquetá;Florencia;Puerto Arango;Schizodon fasciatus;5;10;2,8;5,2;24080;44720;6020;11180;0,280000004;0,520000008
Amazonía;Caquetá;Florencia;Puerto Arango;Zungaro zungaro;5;10;4,27;33,67;51240;404040;8400;15600;0,42;17,16
Amazonía;Caquetá;La Montañita;Santuario;Ageneiosus inermis;5;10;0,7;30,1925;7770;455910;7000;18655;0;1,5925
Amazonía;Caquetá;La Montañita;Santuario;Aguarunichthys inpai;5;10;0,773499984;6,233499998;9415;74815;8407,77769;15874,44136;0,685999984;3,145999998
Amazonía;Caquetá;La Montañita;Santuario;Astronotus ocellatus;5;10;0,356999993;0,662999988;2800;5200;5490,198096;10196,08218;0,356999993;0,662999988
Amazonía;Caquetá;La Montañita;Santuario;Boulengerella  cuvieri;5;10;2,1;3,9;25200;46800;8400;15600;2,1;3,9
Amazonía;Caquetá;La Montañita;Santuario;Boulengerella lucius;5;10;1,82;5,72;14560;45760;5600;10400;1,58375;3,23375
Amazonía;Caquetá;La Montañita;Santuario;Brachyplatystoma tigrinum;5;10;2,01914996;13,065;28220,5;182910;9797,120293;18200;1,59914996;4,875
Amazonía;Caquetá;La Montañita;Santuario;Brycon hilarii;5;10;1,154999983;35,75;19600;686400;9100;28598,99326;0;3,776499963
Amazonía;Caquetá;La Montañita;Santuario;Brycon sp. 1;5;10;5,0925;43,12620022;56700;485940;7000;15600;0;0,506999981
Amazonía;Caquetá;La Montañita;Santuario;Chaetostoma anale;5;10;2,5375;20,9625;40600;335400;11200;20800;0;0
Amazonía;Caquetá;La Montañita;Santuario;Cynodon gibbus;5;10;0,863099995;12,13289999;3920;33722;1540;9865,948574;0,707700001;2,086499963
Amazonía;Caquetá;La Montañita;Santuario;Exallodontus aguanai;5;10;2,275;10,075;27300;120900;8400;15600;0;0
Amazonía;Caquetá;La Montañita;Santuario;Hemisorubim platyrhynchos;5;10;0,77;4,36800005;7700;77506;7000;22885,46711;0,14;2,519400046
Amazonía;Caquetá;La Montañita;Santuario;Hoplias malabaricus;5;10;4,103400025;17,62930008;22358;140998;3638,534204;10411,81178;0,324100004;0,690300016
Amazonía;Caquetá;La Montañita;Santuario;Hydrolycus armatus;5;10;1,645;21,52930033;12376;198900;4200;13000;0;7,8
Amazonía;Caquetá;La Montañita;Santuario;Hypostomus pyryneusi;5;10;0,9625;11,5375;11550;138450;8050;15762,5;0;0
Amazonía;Caquetá;La Montañita;Santuario;Leiarius marmoratus;5;10;1,44199996;20,05379978;27090;363064;9100;29116,48746;1,131199989;6,73920002
Amazonía;Caquetá;La Montañita;Santuario;Leporinus sp.;5;10;0,735;2,535;7350;25350;7000;13000;0;0
Amazonía;Caquetá;La Montañita;Santuario;Leporinus sp. 2;5;10;1,75;3,25;17500;32500;7000;13000;0;0
Amazonía;Caquetá;La Montañita;Santuario;Leporinus subniger;5;10;1,61;58,5260006;19320;616200;5600;17420;0;0,559000009
Amazonía;Caquetá;La Montañita;Santuario;Megalonema sp. 1;5;10;0,7;17,5825;7000;311740;7000;23401,37414;0;1,30390002
Amazonía;Caquetá;La Montañita;Santuario;Mylossoma albiscopum;5;10;1,225;2,275;12250;22750;7000;13000;0,615999997;1,143999994
Amazonía;Caquetá;La Montañita;Santuario;Piaractus brachypomus;5;10;2,45;4,55;29400;54600;8400;15600;2,45;4,55
Amazonía;Caquetá;La Montañita;Santuario;Pimelodus albofasciatus;5;10;2,1525;47,84650015;21210;588900;5600;18200;0;0
Amazonía;Caquetá;La Montañita;Santuario;Pimelodus ornatus;5;10;0,735;5,46;7350;54600;7000;13000;0;0,8775
Amazonía;Caquetá;La Montañita;Santuario;Pinirampus pirinampu;5;10;1,550500032;14,9305;23387;268307;9940;23140;0,029750001;1,049750029
Amazonía;Caquetá;La Montañita;Santuario;Potamorhina latior;5;10;4,06;31,46;16800;179400;2800;7800;0;0
Amazonía;Caquetá;La Montañita;Santuario;Prochilodus rubrotaeniatus;5;10;2,628499972;74,8475;29190;936000;7000;20800;0;0,532999995
Amazonía;Caquetá;La Montañita;Santuario;Pseudoplatystoma punctifer;5;10;2,667699976;87,945;36729;1307800;8400;26000;0;13,10919965
Amazonía;Caquetá;La Montañita;Santuario;Pseudoplatystoma tigrinum;5;10;7,423500013;28,925;102672,5;391820;8400;23399,33032;7,423500013;23,23099985
Amazonía;Caquetá;La Montañita;Santuario;Rhaphiodon vulpinus;5;10;0,735;2,535;4410;15210;4200;7800;0,035;1,235
Amazonía;Caquetá;La Montañita;Santuario;Salminus hilarii;5;10;0,7;19,72749994;7000;247065;6992,45022;21450;0;3,292250037
Amazonía;Caquetá;La Montañita;Santuario;Schizodon fasciatus;5;10;0,944999975;16,25;10605;195000;7350;16078,78308;0;0,311999993
Amazonía;Caquetá;La Montañita;Santuario;Sorubim lima;5;10;0,461999993;11,05;4620;118820;7000;21337,52715;0;1,385800011
Amazonía;Caquetá;La Montañita;Santuario;Sorubimichthys planiceps;5;10;2,135;5,135;21350;51350;7000;13000;0,105;3,705
Amazonía;Caquetá;La Montañita;Santuario;Zungaro zungaro;5;10;2,701999977;72,8325;53942;1333800;8855;27820;0;19,37
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Ageneiosus inermis;5;10;0,945;6,708000174;11690;93912;8960;20800;0,678999995;3,184999938
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Aguarunichthys inpai;5;10;1,060500003;4,147000105;20496;74061;11410;27820;1,060500003;4,147000105
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Brachyplatystoma filamentosum;5;10;6,061999893;23,1399995;101976;493064;11200;28600;6,061999893;23,1399995
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Brachyplatystoma juruense;5;10;2,14199996;9,984000149;26712;123006;7000;21580;1,679999933;7,721999826
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Brachyplatystoma rousseauxii;5;10;7,451499853;46,36449846;130410;751465;11200;23400;7,451499853;46,36449846
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Brachyplatystoma tigrinum;5;10;2,169999933;18,06349998;36673;310752;11200;23400;2,162299941;13,32499975
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Brachyplatystoma vaillantii;5;10;0,535500007;7,195500236;6685;72085;7140;17940;0,0175;0,6175
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Brycon hilarii;5;10;1,148000023;20,345;20664;374400;11200;26780;0;3,627000043
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Calophysus macropterus;5;10;1,05;9,776000099;14700;156416;9800;20800;0,491400007;2,964000025
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Colossoma macropomum;5;10;4,619999933;8,579999876;73920;137280;11200;20800;2,309999967;4,289999938
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Hemisorubim platyrhynchos;5;10;0,7;5,453499882;9800;76531;7000;18200;0,418250016;2,482999964
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Hydrolycus armatus;5;10;1,469999933;17,4199995;5880;100100;2800;7800;1,16899997;9,490000248
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Hydrolycus scomberoides;5;10;4,480000067;8,320000124;17920;33280;2800;5200;4,480000067;8,320000124
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Hypostomus oculeus;5;10;1,75;3,25;17500;32500;7000;13000;0,196000001;0,364000002
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Leiarius marmoratus;5;10;2,145499957;16,00949983;34328;288171;11200;24310;1,789199963;6,240000248
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Leporinus subniger;5;10;0,423500005;4,783999885;4487;48347;7000;15600;0,351049999;0,835249978
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Megaleporinus trifasciatus;5;10;0,588000003;5,005000031;5880;50050;7000;13000;0,132999998;0,806000006
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Megalonema sp. 1;5;10;0,805000004;10,26999997;12425;143780;9800;20800;0;1,32925005
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Mylossoma aureum;5;10;1,455999984;6,915999998;14560;69160;7000;13000;0,645050011;1,233049986
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Panaque titan;5;10;0,713999999;1,793999971;7140;17940;7000;13000;0,713999999;1,793999971
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Pellona castelnaeana;5;10;4,480000067;8,320000124;71680;133120;11200;20800;1,120000017;2,080000031
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Pimelodus blochii;5;10;0,84700001;5,642000012;8470;56420;7000;13000;0;0,406900003
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Platystomatichthys sturio;5;10;0,829500031;8,293999808;8295;82940;7000;13000;0;1,839499974
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Prochilodus nigricans;5;10;2,519999933;21,06000099;39200;322400;9800;23400;0;0,871000022
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Pseudoplatystoma punctifer;5;10;2,45;23,66000099;40320;411944;9100;25220;1,966299961;11,01099985
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Pseudoplatystoma tigrinum;5;10;2,869999933;29,9780003;39312;458666;9100;24440;0,92400002;14,6900005
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Salminus hilarii;5;10;0,997500008;6,792500186;14385;90870;8400;20800;0,2625;1,462500039
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Sorubim lima;5;10;0,770000017;10,67299974;9800;152880;7000;20800;0;1,436500033
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Sorubimichthys planiceps;5;10;2,380000067;21,48900002;29732,5;294001,5;7000;26000;2,1;9,75
Amazonía;Caquetá;San Vicente Del Caguán;Puerto principal (San Vicente del Caguán);Zungaro zungaro;5;10;3,003000107;29,97800005;50288;538200;11200;26000;2,491999943;20,59200032
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Ageneiosus inermis;5;10;1,190000033;11,0825;11200;112255;5358,390061;18265;0;3,529500059
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Arapaima gigas;5;10;58,1;107,9;1045800;1942200;12600;23400;0;0
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Brachyplatystoma filamentosum;5;10;17,92;182;322560;2815800;9268;23400;0;145,86
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Brachyplatystoma juruense;5;10;1,680000067;20,8;19600;287300;6300;23400;0;5,720000124
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Brachyplatystoma platynemum;5;10;1,69750005;24,7;24500;384800;7000;23400;0;5,313749969
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Brachyplatystoma rousseauxii;5;10;25,59199989;129,22;379960;2325960;10358,55652;23400;0;37,44
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Brachyplatystoma tigrinum;5;10;1,974000053;14,66399978;29820;188864;9030;21060;0;3,38
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Brycon amazonicus;5;10;1,3125;138,125;14700;1105000;5226,138647;20475;0;0,565500003
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Brycon melanopterus;5;10;1,4;26,23400089;5600;131300;2800;9100;0;0,390000015
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Calophysus macropterus;5;10;1,4;21,775;8750;206700;4200;18200;0;1,023750012
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Colossoma macropomum;5;10;1,120000017;22,425;8400;327210;5250;22620;0;9,3275
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Hydrolycus armatus;5;10;0,773499988;7,8;3745;62400;2548,188236;10400;0;2,983500037
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Leiarius marmoratus;5;10;1,693999953;13,78;18480;202800;4898,207959;20099,99977;0;4,55
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Megalonema sp. 1;5;10;1,085000016;12,675;5880;110370;3484,686475;16575;0;0
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Mylossoma albiscopum;5;10;0,468999999;9,49;2100;62790;2800;9100;0;0,520000008
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Oxydoras niger;5;10;1,434999967;9,229999876;7000;60450;2800;9582,260962;0;5,264999938
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Panaque titan;5;10;1,028999995;70,22600035;4690;271830;2100;9100;0;5,277999926
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Pellona castelnaeana;5;10;2,135;5,135;17080;41080;5600;10400;2,135;5,135
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Piaractus brachypomus;5;10;4,935;10,335;60900;183300;8610;23010;0,1225;4,3225
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Pimelodus blochii;5;10;1,050000021;10,46499994;5425;72800;2800;9217,357532;0;0,198250005
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Pimelodus sp. 5;5;10;2,939999866;5,459999752;16800;31200;4000,003027;7428,577051;0,111999997;0,207999995
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Pinirampus pirinampu;5;10;2,8;15,08;35280;230880;8400;20540;0;4,594199989
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Plagioscion squamosissimus;5;10;1,035999997;13,52;10640;189280;5376;20694,39049;0;3,25
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Prochilodus nigricans;5;10;2,1875;14,95;9800;108225;2800;9343,746826;0;0,422500014
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Prochilodus rubrotaeniatus;5;10;1,70800004;31,2;8400;179400;2800;9100;0;0,415999991
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Pseudoplatystoma punctifer;5;10;2,1;35,1;27300;422500;7000;24555,55781;0;8,904999876
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Pseudoplatystoma tigrinum;5;10;1,75;42,9;24080;648180;8400;23400;0;10,4
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Pterodoras granulosus;5;10;1,806000047;10,45200007;8400;60840;3010;7709,999692;0,54599998;5,421000037
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Pterygoplichthys pardalis;5;10;1,75;3,25;11900;22100;4760;8840;0;0
Amazonía;Putumayo;Puerto Asís;Muelle Hong Kong;Salminus hilarii;5;10;1,645;21,32;11690;165100;4200;10400;0;0,488150011
